,rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,months,uniqsubs,actvsubs,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,hnd_price,phones,models,truck,rv,lor,adults,income,numbcars,forgntvl,eqpdays
callfwdv_Mean,-0.0007591197616405571,0.0041193022140904555,-0.001030167226038525,0.00014969626447221813,-0.002324860934897199,-0.002541621467937052,-0.0026617218918045344,0.001442290250139755,-0.0008561175772701548,-0.005506269984608569,0.0032677026743415504,0.0001562009781675555,-0.0015446641861439935,0.003955276176449257,-0.00030309845628748345,0.005799930172270258,0.005848035972746015,0.007563202164078441,0.004965063220967468,0.0026245280038389228,-0.0005025078728307487,0.007842308457184555,0.005005771909830016,0.0027756795920927378,0.010895006030037636,0.01257408204186492,0.0006938411200250836,-0.0012528948608439595,0.0037116986963460245,0.0020023436846364423,0.004843158156721274,0.006423146704835673,0.002430364648806601,0.005804841951980122,0.0023154594814283904,0.007533350653066893,0.0060840215736493765,0.004873433137031532,0.0016737879679142105,0.0054284683436565,0.003642563867948332,0.0030851759955574875,0.001959132671549641,0.00273038449134518,0.00779534397884907,0.008128892598623915,1.0,0.0032823999907406554,0.012519017923962157,0.009999136280055668,0.010721559473976596,0.008565332632980855,0.006991062768231412,0.005145729830130845,0.005241945224716687,0.007015578005934881,0.0085356087740209,0.0033509014580722697,0.006434126771047946,0.007776084101389503,0.004808777152431947,0.005208181045999899,-0.0015380089489929326,0.0066249628500795795,0.00737340614001699,0.00019738589493416015,0.010011532926931186,0.021590363090513896,0.027621452810463337,0.01085863163177125,-0.0009739931939952601,-0.003473478106888136,0.006799085956086831,-0.005161796059769856,0.002935912670530273,-0.002097108676331248,-0.009811423889722053
callwait_Mean,0.48752495767322573,0.6374862947565565,0.366825027819738,0.3708082490858568,0.43287394668371165,0.3716961932175435,0.3721588628041175,0.03243750899933818,0.051721171431647985,-0.12082161173497122,-0.09748884200758057,0.42811432237722197,0.021919792969608227,0.31226443278985755,0.02227913010631683,0.5112332015643876,0.027833888495775373,0.6500676450767078,0.041984133476006165,0.7038488654816354,0.011730100256123333,0.6566304872234038,0.040629799990747645,0.18733678875570675,0.22671752797774566,0.21970155474697367,0.6194181718287467,0.25926167920206916,0.49157383965735635,0.03149213378541644,0.661839556399587,0.5375975480246209,0.44442273395370063,0.5203284936164867,0.3928164207915185,0.6664702028945833,0.03529346053237919,0.579548707832669,0.024409705551110186,0.6707992589378765,0.04070527865753311,0.48580488826210194,0.031787222385065386,0.4695536597030432,0.6481059791744094,0.653854668004987,0.0032823999907406554,1.0,0.016644660899391626,-0.009093727797477209,-0.024125979566796255,0.5139668764426779,0.5083317625492441,0.3764763376745232,0.3738044627748432,0.5088998869450351,0.5145649679007547,0.4965493742829615,0.6009118467626527,0.6624220114519125,0.644958672429554,0.7128495893123485,0.491645185918634,0.6328570173459337,0.6983414550413329,0.4960950625174416,0.11350143143326297,0.25826334913268256,0.24410794058015867,-0.004731987846760412,0.009667549793690673,-0.02495607446721704,0.02004251872544185,-0.058263441649569786,0.025582679966157512,-0.026893988504159413,-0.1649539743250536
months,0.03318523480250071,-0.02150219798889401,-0.0256954754165869,0.02816129037321264,0.02108602652132371,-0.004476410367521099,-0.0033319485583103684,-0.016010865989864807,0.002284216982790653,0.0058574693587643365,-0.007751444172392757,-0.014775281787095536,-0.008209073926782549,-0.05298716607142972,-0.012038575773550724,-0.02857451110991388,-0.006448633084966947,-0.005826281262222292,-0.01117492139142129,0.024313408589082725,-0.007818538650791126,0.0064632005579314785,-0.010407162466354444,-0.059285826470228224,-0.05403300157404012,-0.04710116188287845,0.01900473156888555,-0.03726117683534845,-0.01593496980662117,-0.0020085761468863965,0.017689525738955318,0.006173261083476361,-0.002370340363796421,0.0032220744453901017,-0.006188728135144862,0.07687240916917631,-0.006846545933556671,0.0827412427139751,0.0004372303850266296,-0.06117654426630359,-0.012159958310415338,-0.08479719368672176,-0.00304222570265141,-0.04549660380163769,-0.006423736114173706,0.005671493126170244,0.012519017923962157,0.016644660899391626,1.0,0.029989200678647722,0.023042328639083995,0.40210246802008554,0.3892000021463132,0.5721359715991752,0.5822670684693035,0.3878860803581983,0.4008501982537522,0.013491812864614825,-0.08484268742300191,-0.0007953686164233657,-0.022835347650295688,0.019584843790482732,0.03180596262327663,-0.026544655268090203,0.022148663207919764,0.0367689234805824,-0.21502762097342035,0.40272807289120643,0.4239153205389213,0.027809154592477944,0.03101320927470353,0.0342494116398738,-0.0041222877210055605,0.06591155878234417,-0.010826932374808725,0.026541055762217994,0.4005388833125993
uniqsubs,-0.0042356611436857,-0.023801106546334924,-0.017570764984774428,0.0031348063831719303,0.0014764589113240808,-0.009868890293728415,-0.009663360232256182,-0.0037628933525691343,0.005792072559898239,0.0024567966103262633,-0.005700295271772877,-0.008686923467263857,-0.01045708746348053,-0.01933105578858407,-0.006765710052228591,-0.02107731918550925,-0.004428816554420407,-0.014505407089035713,-0.0059068166815189095,0.004462118451538746,-0.005979815353284148,-0.010273260409453042,-0.005135981757866352,-0.06014301405406956,-0.05791504972814543,-0.0523956799189724,0.0046523667079032445,-0.01775565440265276,-0.03650863503138729,0.0002288078167887475,-0.018458789589321005,0.04215248328354089,0.02970700675087871,0.08657719100808964,0.04191184267084596,0.021493305144936387,0.0008711991449241207,0.003930887044045633,-1.1179901664236514e-05,-0.030393762165246117,-0.009357631761641066,-0.05881447110217254,0.0003270633480633904,-0.018852019122240347,-0.014744701269930499,-0.01054813869235607,0.009999136280055668,-0.009093727797477209,0.029989200678647722,1.0,0.8424695387541234,0.04444904499683806,0.026932895933003482,0.034574259949639904,0.03305854402129742,0.024311881624618607,0.042120818032043546,-0.019634699241090337,-0.030571853192331886,0.0012681862483357855,-0.02396928133505051,0.003589630247572945,-0.003511455570183067,-0.024656350543383106,0.0032012852812751628,-0.008520245651747017,0.013585315603580355,0.061298748578000155,0.07536691671905019,0.05793981042218424,0.06071752613070701,-0.0023715007025060476,0.0525786665678647,0.11586068322340277,0.051620880692868396,0.034869808128286196,-0.033640128336810446
actvsubs,-0.03373931655483479,-0.05882701263544185,-0.04359404618208569,-0.013514648877108324,-0.01688386284775031,-0.029889608916781867,-0.029962878673828262,-0.001985194816971484,0.005370551680270722,0.0038093299537152545,0.0017902177239062993,-0.04030522934280214,-0.009954779532936144,-0.027567080727673395,-0.008657934586735864,-0.04926182829803689,-0.005223392622059468,-0.04591267602359816,-0.009571986649449232,-0.020856214373345797,-0.006663559211679356,-0.040806213731104504,-0.008897815538263193,-0.07783950488520226,-0.08311364126499926,-0.07796528652555865,-0.017117188283683683,-0.021787884524925496,-0.06607375008617983,-0.002505714535958774,-0.045482798284274754,0.02425640012263718,0.012935655196249637,0.08247302367302865,0.03427391356980024,-0.006241626786290581,-0.00415863362190134,-0.023270340149535232,-0.002629497393072112,-0.05677865143846101,-0.011731125841321188,-0.08607291160464489,-0.002179220500188802,-0.043402356749205874,-0.04615041598073586,-0.04108446492926953,0.010721559473976596,-0.024125979566796255,0.023042328639083995,0.8424695387541234,1.0,0.008801810904815537,-0.009399251090315038,0.0051963682228409365,0.004426551207271552,-0.011049611587974049,0.007302599463287874,-0.05374331607176665,-0.06594790837327912,-0.0331431962899876,-0.05862865014902339,-0.027295038463220175,-0.033714988787973105,-0.06081582018174234,-0.02898152361433783,-0.041450009617851294,0.007010942251058962,0.025233962007178787,0.037507148877849415,0.059406983587852805,0.053521648016512324,0.01321829759025334,0.059095721616595494,0.13420044525084365,0.0508722365717967,0.03198563679799927,-0.011425314199176752
totcalls,0.4619709887873239,0.6007634453170926,0.41978485534579413,0.32329465084934866,0.32450945543560067,0.25348335920469406,0.2522434984030348,0.043919437090300065,0.061592062236904555,-0.07685639212372426,-0.05937676252940736,0.41671699491004316,0.04970436351965477,0.20647399803010177,0.01606783527238945,0.4592453826721445,0.027550122217809832,0.6009806072497852,0.06268010206621198,0.620226803813145,0.01501525634809885,0.6162775617484723,0.06177471611259245,0.13878573281624298,0.1769204026898507,0.1741544873282626,0.5577839882883624,0.1658095654117443,0.43137106698352334,0.04303086595597066,0.5457782767479559,0.5180880233125557,0.40719636223905653,0.4671593161635993,0.3330983925136898,0.68637035593148,0.06256417508941294,0.5756670201002564,0.04824436415546059,0.5089493628539984,0.054849577132040306,0.3362187071294075,0.03585552987729738,0.39134692297146345,0.6005263688521875,0.6153445144837998,0.008565332632980855,0.5139668764426779,0.40210246802008554,0.04444904499683806,0.008801810904815537,1.0,0.9337088635920969,0.7871878549461486,0.7862135479209342,0.9334238465086134,0.9998569439962519,0.5533742692399448,0.6394755483634494,0.7823425614103199,0.6028625288375296,0.7235263959842382,0.4574596016400506,0.6339660343583283,0.7583187571078354,0.507081133692801,0.10015709080466961,0.5594285438009419,0.5377359237127975,0.000988130833265861,0.011152978824098157,-0.03947475379424645,0.01102138958303669,-0.05131811043947395,0.019863551028927808,-0.026345400626136727,-0.12658602741746822
totmou,0.5368608712312752,0.7073177679949932,0.4972060817977526,0.36521525272627975,0.37551998290112487,0.3020823800375959,0.3008728828163743,0.04864473512511696,0.08034454114084286,-0.09045504414056238,-0.07092730224838992,0.43979058959961276,0.05670428084169094,0.21225057520739868,0.01889130435049304,0.45895097204606267,0.02889923504818145,0.6114081562542188,0.07127831664088331,0.5582468571986638,0.01584936522629335,0.6278027260992601,0.07035588099928652,0.17212040257510292,0.22130469057152352,0.21963514661624764,0.4673019850434808,0.17464647241623366,0.584746158235861,0.06228058087088772,0.6121209492705637,0.5314662401896114,0.4774839038289275,0.43004801236969664,0.3881901246474508,0.6741745594101641,0.07324283897924475,0.678960836287836,0.06498933935056524,0.48732488003749824,0.060897122931433185,0.4598888459737596,0.05435713134509849,0.40935207634595433,0.611373806104275,0.6273774637856246,0.006991062768231412,0.5083317625492441,0.3892000021463132,0.026932895933003482,-0.009399251090315038,0.9337088635920969,1.0,0.8565504260992577,0.8547453335397478,0.9998373394897282,0.9337102580119514,0.6536096097011016,0.7441120158055698,0.7415773952817922,0.7093686470707044,0.6964452021610953,0.5319457807161956,0.7445191692333657,0.727510634594705,0.591592291787864,0.11303414185313725,0.5404303768573374,0.5175673984960572,-0.007700195251569286,0.009772397242712713,-0.05456157592289583,-0.005922331908930681,-0.039879876637713425,0.009316557003761933,-0.021185913280024914,-0.1325402246546476
totrev,0.5846447258611779,0.5024477379057731,0.5191265237112207,0.37522814614524275,0.3812387131594482,0.3233455890468539,0.32226714136341444,0.049017915944408394,0.11364435985538515,-0.06911943693836406,-0.0976980941110008,0.31970686938916804,0.04908820519072197,0.13292006072386614,0.014613355714252586,0.3122702133549537,0.02225217623036393,0.44141557991854674,0.05900636406164753,0.3914768775872676,0.017184295532176555,0.46053114727163147,0.058310135060583954,0.0604501452346735,0.11729402596472567,0.12401970305277141,0.3179911113850038,0.1085884499953841,0.42175763204685884,0.05392358498126373,0.4478814626192844,0.3834816749329416,0.35165974228797264,0.278859120323161,0.2585866729897708,0.5500368539541869,0.06646713124825904,0.5864698079584261,0.06367627327367527,0.27680200928141013,0.04591453618585635,0.24326352594414635,0.04329353605477908,0.2832885451541359,0.4418205560194114,0.4606930726349232,0.005145729830130845,0.3764763376745232,0.5721359715991752,0.034574259949639904,0.0051963682228409365,0.7871878549461486,0.8565504260992577,1.0,0.9987193487293474,0.8561707857658586,0.7870266109081197,0.7094636667269051,0.5126602421424861,0.5236563974017934,0.5041984255162627,0.49811820129159334,0.5837251319532731,0.5273360984740165,0.5197405209628256,0.651199401552598,0.03374568661524127,0.516149566664083,0.505326069575686,-0.00020153618611431346,0.02172711419680108,-0.04263483088032216,-0.02409629545745647,0.018616423206201473,-0.0019658932905077574,-0.009219650635043243,0.01426140364342092
adjrev,0.5805498799094675,0.49718786532724857,0.510397203228636,0.3735213374785175,0.3812987588082435,0.3234369426983297,0.32238338124172716,0.048680034163346285,0.11349500638405105,-0.06925857417119494,-0.09844826464145777,0.31665061142537604,0.048551658232255386,0.13050499074362695,0.014473899490778689,0.30937457916838523,0.021628490854977533,0.4369169218424473,0.05790596741821315,0.38853939317871783,0.016395492518942956,0.45583125742602043,0.05721074063606384,0.05787960653915923,0.11459696035859394,0.12144963482665783,0.3156374693549308,0.10740035744286087,0.41714920690628493,0.0528442696739199,0.4442155860305763,0.3800957378729381,0.34845212556464167,0.2757906018003464,0.2557990381367134,0.5454981734368938,0.06522903284209511,0.5816728076604424,0.06258706693772478,0.273444836221667,0.04503709705345841,0.23995845375426783,0.04233267833124061,0.2798005667039326,0.4372893479886005,0.4559558598536541,0.005241945224716687,0.3738044627748432,0.5822670684693035,0.03305854402129742,0.004426551207271552,0.7862135479209342,0.8547453335397478,0.9987193487293474,1.0,0.8546298007018053,0.7862659301618979,0.7023138554224663,0.5048116213597554,0.51738282663448,0.49902819625888256,0.49359945169130615,0.5799150015725432,0.521813743821122,0.5149781919471286,0.6468925446377723,0.0277239142537341,0.5174451177036078,0.5072552439302896,0.00042944969783872245,0.02222563706723094,-0.04064902983766101,-0.022940351719571418,0.018891976670198703,-0.0012076768912636809,-0.008529957563184098,0.020851257741228164
adjmou,0.5370514293549771,0.707695182479457,0.49738474859331194,0.3654835867795841,0.3759621007791379,0.30229848439004925,0.30110419003887734,0.048449331360677195,0.08062000640093803,-0.09060594022028828,-0.07135056156176847,0.43962790664639395,0.05672251242244689,0.2125639391061483,0.018979590286304544,0.4590304925321396,0.029006851319251986,0.611363301352215,0.07132131844110445,0.5583890633955285,0.015850063699124044,0.6277043947813182,0.0703888912274378,0.17183090910941373,0.22127814735088813,0.21965365317239138,0.46734112488332485,0.17508126322766826,0.5849903716898607,0.06219205963389411,0.6125734904898202,0.5311518821799174,0.47733984662539264,0.4296328240040625,0.3882302149117233,0.6740710292143499,0.07331973849431286,0.6789891130421128,0.06506901898391607,0.4874622211761206,0.06089207710742888,0.4604727688671159,0.05419231161371608,0.4094714587654456,0.6113317007202591,0.6272823133122438,0.007015578005934881,0.5088998869450351,0.3878860803581983,0.024311881624618607,-0.011049611587974049,0.9334238465086134,0.9998373394897282,0.8561707857658586,0.8546298007018053,1.0,0.9337073107531481,0.6533566749366618,0.7439613975660309,0.741041478516376,0.7097777353469426,0.6965126041192452,0.5322292985724895,0.744954355349413,0.727592405092294,0.5919186531984956,0.11370208686165782,0.5397886323918561,0.5167700931062392,-0.007493436662447777,0.009961316961403082,-0.054389983394842585,-0.005809877193860204,-0.0401760136671348,0.009450816199805073,-0.02110208139366334,-0.1328748969652214
adjqty,0.4621627172398044,0.6010048608386076,0.42001740581932084,0.3236191343199094,0.32493440548880304,0.25365461552148366,0.25243323212218244,0.043673075675778335,0.061829124616126475,-0.07687545266498828,-0.05975057914668878,0.4165096547830206,0.04966172634605845,0.20678969184773233,0.016155670025707634,0.45932072577686756,0.02765436375068242,0.6009548787431551,0.06272604121941627,0.6203234588201674,0.015004606214182467,0.6162061435523181,0.06181385111983933,0.13853758803123323,0.17687519543631425,0.17413785860421171,0.5578043768782749,0.16618298325927564,0.4314958437996948,0.04287263180615866,0.5460199130962999,0.5177620182166046,0.4069820035430616,0.4665961024473816,0.332970913093161,0.6863987935264759,0.0626403336769985,0.575766706719486,0.048281571680179144,0.5089177144411806,0.05485545620457891,0.3364438540233212,0.035614459692371994,0.3914395457546065,0.6005034290896198,0.615276478780888,0.0085356087740209,0.5145649679007547,0.4008501982537522,0.042120818032043546,0.007302599463287874,0.9998569439962519,0.9337102580119514,0.7870266109081197,0.7862659301618979,0.9337073107531481,1.0,0.5532156178554425,0.6393429769392626,0.7818201686782665,0.6031217963575447,0.7236431924841328,0.4577305975841546,0.6342471380110078,0.7584445002340124,0.5073763445270152,0.10066760059739184,0.5586979894768707,0.5368251946716227,0.0012394274867944702,0.01135207435466129,-0.03929621620384197,0.011075363739234326,-0.05150560388837339,0.01994197885984635,-0.026241335595897856,-0.1268197482869752
avgrev,0.8123826929801077,0.7145720115961299,0.7126760104979138,0.44159362630848226,0.5524357636887064,0.5251382447226702,0.5226805528225046,0.08893863975592738,0.159031205967251,-0.11969228898473867,-0.15066154170114288,0.472055811388548,0.07666102780137632,0.24669431850036122,0.04443042104643174,0.4799757204508255,0.03859491711074786,0.6304282357473531,0.09855602982406687,0.5192825955590995,0.02815832682895922,0.6414532165005348,0.09636733052863312,0.17554550559975798,0.2534067555773714,0.25277319914671104,0.4200896624663853,0.19745645501252274,0.6089947368697608,0.08564379742707573,0.6131309225032006,0.5230193140116115,0.4855028230049127,0.383409077131346,0.3680899908328587,0.6751106718814684,0.09859121191227152,0.719081205430292,0.08824378165254304,0.4720945547386998,0.08478149871142777,0.44963634629006655,0.07532067921923324,0.4534817015033679,0.6318201291101289,0.6427502975758129,0.0033509014580722697,0.4965493742829615,0.013491812864614825,-0.019634699241090337,-0.05374331607176665,0.5533742692399448,0.6536096097011016,0.7094636667269051,0.7023138554224663,0.6533566749366618,0.5532156178554425,1.0,0.7842664198627739,0.7074953489117559,0.7205000921497209,0.6635333476933569,0.815493054044476,0.7485134898964956,0.6832293071433113,0.8992373657697106,0.17724033475022966,0.3075453994016955,0.2888592078857331,-0.03657872438709687,-0.0047871213622901155,-0.07748904149972466,-0.028161333449947912,-0.0447851316725203,0.005488530234724745,-0.038964791087811854,-0.2297840607611358
avgmou,0.6316608658582703,0.9009179926667376,0.5778866102197967,0.3813684070431222,0.4505477223568275,0.41286020995447736,0.41081767378720285,0.07161339423528443,0.09600330213358504,-0.1349002372232315,-0.08814093538354363,0.5724434251973841,0.07479319797470824,0.3200070063854637,0.043244879609672014,0.6143110444024912,0.04415437273557903,0.7768152917678992,0.1042244812689871,0.659588871125703,0.024657685568118832,0.7827010888353368,0.10220619695128927,0.3100641777976516,0.3678682073759309,0.3559891046681691,0.5497735832010222,0.2614131569738152,0.7676031032921418,0.08920275852178589,0.7512705058770247,0.6504233694286866,0.5988571518761445,0.5246509788702571,0.49314842434987066,0.737795667021289,0.09700497708346668,0.7432232011038651,0.08027848815713375,0.6999503034139825,0.09589450102291099,0.7078734049884304,0.08437065149159426,0.563235964718441,0.7775498196609791,0.7831958741792854,0.006434126771047946,0.6009118467626527,-0.08484268742300191,-0.030571853192331886,-0.06594790837327912,0.6394755483634494,0.7441120158055698,0.5126602421424861,0.5048116213597554,0.7439613975660309,0.6393429769392626,0.7842664198627739,1.0,0.8894683533966147,0.9067139504716091,0.8275568249029733,0.6279134486376133,0.9481404313090536,0.856606668811776,0.692848886933396,0.2202228069191854,0.31812517675571267,0.29664272700221667,-0.0358099306078471,-0.013406948103738051,-0.07903398866737714,-0.00014626709504692123,-0.1014588456099385,0.017865310981469026,-0.0405194876800899,-0.3093794051527663
avgqty,0.5802980624981765,0.7989819570155944,0.5164292165215044,0.3732669701939867,0.41635433633781127,0.37326777313035214,0.3707853866170554,0.07349882733720557,0.08004730618423991,-0.12103767691102958,-0.07857956378355452,0.573439435874384,0.06915814623829968,0.3230274917056474,0.04153368975000861,0.6565899839515938,0.045687246780977186,0.818875384597896,0.10090540620345367,0.7887689309190524,0.023578618668667808,0.8259254981017854,0.09893502378328203,0.2691251661678896,0.31502100956996165,0.3017399540754169,0.709538143652138,0.26157515368707096,0.5894862776076376,0.06916825696464685,0.7025110645994627,0.6816933113214803,0.540945478724929,0.6081057505408151,0.44113063109262685,0.8136891280234582,0.09137901205252066,0.6649930105585117,0.06591313236437969,0.7753182259661571,0.09481895568812897,0.5448557891810809,0.06355625011994157,0.5656737050532017,0.8191392388552187,0.8258170159095237,0.007776084101389503,0.6624220114519125,-0.0007953686164233657,0.0012681862483357855,-0.0331431962899876,0.7823425614103199,0.7415773952817922,0.5236563974017934,0.51738282663448,0.741041478516376,0.7818201686782665,0.7074953489117559,0.8894683533966147,1.0,0.8047533729835536,0.9226918221561449,0.5765145621346113,0.841367527046208,0.9572667698754617,0.6329808560919579,0.20151850442020708,0.392132645302715,0.37400591007541,-0.02431397783127902,-0.008989824364991177,-0.060286243874147966,0.023000633617916703,-0.11080931372257871,0.03130114136349384,-0.04844101868545409,-0.2933499040440316
avg3mou,0.7194162296044673,0.9882136185306646,0.5750935888738861,0.39096708314920453,0.5735823707852998,0.5354523069609519,0.5336661268776813,0.08079456187382841,0.1277150164273055,-0.18897756237573515,-0.14295488183034602,0.6082380770391285,0.07783892344748669,0.34450435299721566,0.03780460533124183,0.6502415492264338,0.05097575268785118,0.8313929278707007,0.11040375560903849,0.7021200837819861,0.027592981489852588,0.8399871209687231,0.10853723975787884,0.32473388917964074,0.3902060707990913,0.3801651104078913,0.5748820420195682,0.29146890520433205,0.8608574607053188,0.1019184845543069,0.8377474907447308,0.7046854333082746,0.658544317828452,0.5677733021230456,0.554153819308692,0.7868815787982275,0.09956639365482471,0.8203564164075281,0.08867340755550959,0.7531337041145119,0.10456064158609146,0.8030065201120057,0.09794904604502866,0.6011779707658313,0.8321139429039912,0.8404368193280969,0.004808777152431947,0.644958672429554,-0.022835347650295688,-0.02396928133505051,-0.05862865014902339,0.6028625288375296,0.7093686470707044,0.5041984255162627,0.49902819625888256,0.7097777353469426,0.6031217963575447,0.7205000921497209,0.9067139504716091,0.8047533729835536,1.0,0.8822283616530466,0.7254619582370686,0.9707079079562304,0.8584251801080105,0.7306238620449672,0.20954616545330979,0.3280448701055278,0.3190757177633288,-0.029804375297587594,-0.005706538205545853,-0.06804119337269116,0.003264868469849907,-0.08806610434371158,0.015243691564790503,-0.03778622025072924,-0.2936756615585492
avg3qty,0.6538537478939113,0.8720879929142811,0.5176285375853058,0.39726342425261124,0.5215736503411843,0.47536119203437877,0.4730007489347166,0.08229535780968163,0.09971631481175512,-0.16235366658631284,-0.11840425691985243,0.6181772276201902,0.07487704607663148,0.3539546330919051,0.036940530938535006,0.7051616315501343,0.05434981953460809,0.891059931453498,0.11412246685383733,0.8445494141160659,0.02860964231496135,0.9015754828497546,0.11246868594468007,0.2800802114187079,0.33067535792764463,0.3183880871999695,0.7513422267785109,0.2864238854680816,0.6557033676181993,0.0755257513972243,0.7678001616714394,0.7501073706197122,0.5963723388894832,0.6575024350085884,0.4863246896985266,0.8786915553447722,0.10103453921212435,0.7301990535204953,0.07070169531783327,0.8436008250531795,0.11003917387620592,0.6051836045475584,0.07004415516429739,0.613433939061154,0.8915932136592963,0.9017733539894408,0.005208181045999899,0.7128495893123485,0.019584843790482732,0.003589630247572945,-0.027295038463220175,0.7235263959842382,0.6964452021610953,0.49811820129159334,0.49359945169130615,0.6965126041192452,0.7236431924841328,0.6635333476933569,0.8275568249029733,0.9226918221561449,0.8822283616530466,1.0,0.657152395900048,0.8655062541885175,0.975524161767379,0.6663122848324284,0.19858170761081256,0.3760541067601484,0.3682419659485034,-0.017527711766503043,-0.0016201059253933257,-0.05244213868631207,0.025188504913173666,-0.09604158110120949,0.027181612830580886,-0.04891541272902636,-0.28842215428245127
avg3rev,0.9677084667726598,0.7112885571162499,0.6440806055556547,0.3903926515729944,0.7767835417121919,0.7652151473783586,0.7631036953647474,0.10891080647729313,0.262103280844037,-0.17657453800103962,-0.2959871971279573,0.4457888913620406,0.06622378898052277,0.25758342343173046,0.02973524426087807,0.461590742264955,0.03531586015732859,0.6136096084872775,0.08727850325674252,0.5108245241233859,0.028032030882795708,0.6254688167256901,0.08591038985203216,0.16264730627803703,0.25274810368114453,0.25600085179781257,0.4062795881938508,0.2077175715287935,0.6053704839325268,0.07197042993388013,0.6289493767636215,0.5155871537844374,0.48104761505437904,0.3865814787229524,0.3771757588087042,0.660266335988782,0.08515593028931669,0.7211107841939077,0.07543652066467786,0.4659958469581832,0.07774669452361237,0.45508105919384617,0.06264339682434436,0.44439220563409765,0.6144718082042394,0.6261638058820442,-0.0015380089489929326,0.491645185918634,0.03180596262327663,-0.003511455570183067,-0.033714988787973105,0.4574596016400506,0.5319457807161956,0.5837251319532731,0.5799150015725432,0.5322292985724895,0.4577305975841546,0.815493054044476,0.6279134486376133,0.5765145621346113,0.7254619582370686,0.657152395900048,1.0,0.6831245735580818,0.6235960062235087,0.9268744829655559,0.16917542549621953,0.26735345696642215,0.2617767191183755,-0.025198542148811204,0.0030911299319946457,-0.0536731748700614,-0.017045176281149738,-0.03355313119181178,0.0016116641773917732,-0.03768145024358298,-0.21204284772496812
avg6mou,0.681362766531893,0.9613435349534715,0.5885974788789222,0.3873151414612184,0.5114527252627816,0.4700380031785803,0.4681766387803065,0.07510484925682065,0.1182689569988376,-0.16718062491485083,-0.1189186265498745,0.5955574455514279,0.07290066413230228,0.33554196149692245,0.04149802111466217,0.6351354716458995,0.04693871416824368,0.8117973636835539,0.1047512683339515,0.6896716199170458,0.024622090928051274,0.8201576197803804,0.10278144666927995,0.3208351407914708,0.38245338413642727,0.3716863546906231,0.567366755296463,0.2757500915090408,0.8291963447960635,0.09151452426388869,0.8100232465071565,0.6879177008623225,0.638599220045865,0.553542670460516,0.5339601454614574,0.7744275739495164,0.09603856269937798,0.7999689934460791,0.08169464702536502,0.7315066510447612,0.09763017210932752,0.7663348882480929,0.08689518876661677,0.5875014044502991,0.812327653718911,0.8203708212774318,0.0066249628500795795,0.6328570173459337,-0.026544655268090203,-0.024656350543383106,-0.06081582018174234,0.6339660343583283,0.7445191692333657,0.5273360984740165,0.521813743821122,0.744954355349413,0.6342471380110078,0.7485134898964956,0.9481404313090536,0.841367527046208,0.9707079079562304,0.8655062541885175,0.6831245735580818,1.0,0.8859449913729507,0.7441387080138675,0.21508449455755305,0.33945292258207527,0.3273626386792689,-0.03120495446028367,-0.008891581478431764,-0.07146745242438506,0.0026839562418927688,-0.09471279007602976,0.016348549715296815,-0.03925557104386132,-0.29999040305245717
