,TREND
2561704,18.86542788549779
2561705,18.865543294567797
2561706,18.865658703637802
2561707,18.865774112707808
2561708,18.865889521777813
2561709,18.86600493084782
2561710,18.866120339917828
2561711,18.866235748987833
2561712,18.86635115805784
2561713,18.866466567127844
2561714,18.86658197619785
2561715,18.866697385267855
2561716,18.86681279433786
2561717,18.866928203407866
2561718,18.86704361247787
2561719,18.867159021547877
2561720,18.867274430617883
2561721,18.86738983968789
2561722,18.867505248757897
2561723,18.867620657827903
2561724,18.86773606689791
2561725,18.867851475967914
2561726,18.86796688503792
2561727,18.868082294107925
2561728,18.86819770317793
2561729,18.868313112247936
2561730,18.86842852131794
2561731,18.868543930387947
2561732,18.868659339457952
2561733,18.86877474852796
2561734,18.868890157597967
2561735,18.869005566667973
2561736,18.869120975737978
2561737,18.869236384807984
2561738,18.86935179387799
2561739,18.869467202947995
2561740,18.869582612018
2561741,18.869698021088006
2561742,18.86981343015801
2561743,18.869928839228017
2561744,18.870044248298026
2561745,18.87015965736803
2561746,18.870275066438037
2561747,18.870390475508042
2561748,18.870505884578048
2561749,18.870621293648053
2561750,18.87073670271806
2561751,18.870852111788064
2561752,18.87096752085807
2561753,18.871082929928075
2561754,18.87119833899808
2561755,18.87131374806809
2561756,18.871429157138095
2561757,18.8715445662081
2561758,18.871659975278106
2561759,18.871775384348112
2561760,18.871890793418117
2561761,18.872006202488123
2561762,18.87212161155813
2561763,18.872237020628134
2561764,18.87235242969814
2561765,18.872467838768145
2561766,18.87258324783815
2561767,18.87269865690816
2561768,18.872814065978165
2561769,18.87292947504817
2561770,18.873044884118176
2561771,18.87316029318818
2561772,18.873275702258187
2561773,18.873391111328193
2561774,18.873506520398198
2561775,18.873621929468204
2561776,18.87373733853821
2561777,18.873852747608215
2561778,18.873968156678224
2561779,18.87408356574823
2561780,18.874198974818235
2561781,18.87431438388824
2561782,18.874429792958246
2561783,18.87454520202825
2561784,18.874660611098257
2561785,18.874776020168262
2561786,18.874891429238268
2561787,18.875006838308273
2561788,18.87512224737828
2561789,18.875237656448288
2561790,18.875353065518294
2561791,18.8754684745883
2561792,18.875583883658305
2561793,18.87569929272831
2561794,18.875814701798316
2561795,18.87593011086832
2561796,18.876045519938327
2561797,18.876160929008332
2561798,18.876276338078338
2561799,18.876391747148343
2561800,18.876507156218352
2561801,18.876622565288358
2561802,18.876737974358363
2561803,18.87685338342837
2561804,18.876968792498374
2561805,18.87708420156838
2561806,18.877199610638385
2561807,18.87731501970839
2561808,18.877430428778396
2561809,18.877545837848402
2561810,18.877661246918407
2561811,18.877776655988413
2561812,18.877892065058422
2561813,18.878007474128427
2561814,18.878122883198433
2561815,18.87823829226844
2561816,18.878353701338444
2561817,18.87846911040845
2561818,18.878584519478455
2561819,18.87869992854846
2561820,18.878815337618466
2561821,18.87893074668847
2561822,18.879046155758477
2561823,18.879161564828486
2561824,18.87927697389849
2561825,18.879392382968497
2561826,18.879507792038503
2561827,18.879623201108508
2561828,18.879738610178514
2561829,18.87985401924852
2561830,18.879969428318525
2561831,18.88008483738853
2561832,18.880200246458536
2561833,18.88031565552854
2561834,18.88043106459855
2561835,18.880546473668556
2561836,18.88066188273856
2561837,18.880777291808567
2561838,18.880892700878572
2561839,18.881008109948578
2561840,18.881123519018583
2561841,18.88123892808859
2561842,18.881354337158594
2561843,18.8814697462286
2561844,18.881585155298605
2561845,18.881700564368614
2561846,18.88181597343862
2561847,18.881931382508625
2561848,18.88204679157863
2561849,18.882162200648636
2561850,18.882277609718642
2561851,18.882393018788648
2561852,18.882508427858653
2561853,18.88262383692866
2561854,18.882739245998664
2561855,18.88285465506867
2561856,18.882970064138675
2561857,18.883085473208684
2561858,18.88320088227869
2561859,18.883316291348695
2561860,18.8834317004187
2561861,18.883547109488706
2561862,18.88366251855871
2561863,18.883777927628717
2561864,18.883893336698723
2561865,18.88400874576873
2561866,18.884124154838734
2561867,18.88423956390874
2561868,18.88435497297875
2561869,18.884470382048754
2561870,18.88458579111876
2561871,18.884701200188765
2561872,18.88481660925877
2561873,18.884932018328776
2561874,18.88504742739878
2561875,18.885162836468787
2561876,18.885278245538792
2561877,18.885393654608798
2561878,18.885509063678803
2561879,18.885624472748813
2561880,18.885739881818818
2561881,18.885855290888824
2561882,18.88597069995883
2561883,18.886086109028835
2561884,18.88620151809884
2561885,18.886316927168846
2561886,18.88643233623885
2561887,18.886547745308857
2561888,18.886663154378862
2561889,18.886778563448868
2561890,18.886893972518877
2561891,18.887009381588882
2561892,18.887124790658888
2561893,18.887240199728893
2561894,18.8873556087989
2561895,18.887471017868904
2561896,18.88758642693891
2561897,18.887701836008915
2561898,18.88781724507892
2561899,18.887932654148926
2561900,18.888048063218932
2561901,18.888163472288937
2561902,18.888278881358946
2561903,18.888394290428952
2561904,18.888509699498957
2561905,18.888625108568963
2561906,18.88874051763897
2561907,18.888855926708974
2561908,18.88897133577898
2561909,18.889086744848985
2561910,18.88920215391899
2561911,18.889317562988996
2561912,18.889432972059
2561913,18.88954838112901
2561914,18.889663790199016
2561915,18.88977919926902
2561916,18.889894608339027
2561917,18.890010017409033
2561918,18.890125426479038
2561919,18.890240835549044
2561920,18.89035624461905
2561921,18.890471653689055
2561922,18.89058706275906
2561923,18.890702471829066
2561924,18.890817880899075
2561925,18.89093328996908
2561926,18.891048699039086
2561927,18.89116410810909
2561928,18.891279517179097
2561929,18.891394926249102
2561930,18.891510335319108
2561931,18.891625744389113
2561932,18.89174115345912
2561933,18.891856562529124
2561934,18.89197197159913
2561935,18.89208738066914
2561936,18.892202789739144
2561937,18.89231819880915
2561938,18.892433607879155
2561939,18.89254901694916
2561940,18.892664426019167
2561941,18.892779835089172
2561942,18.892895244159178
2561943,18.893010653229183
2561944,18.89312606229919
2561945,18.893241471369194
2561946,18.8933568804392
2561947,18.89347228950921
2561948,18.893587698579214
2561949,18.89370310764922
2561950,18.893818516719225
2561951,18.89393392578923
2561952,18.894049334859236
2561953,18.89416474392924
2561954,18.894280152999247
2561955,18.894395562069253
2561956,18.89451097113926
2561957,18.894626380209264
2561958,18.894741789279273
2561959,18.89485719834928
2561960,18.894972607419284
2561961,18.89508801648929
2561962,18.895203425559295
2561963,18.8953188346293
2561964,18.895434243699306
2561965,18.89554965276931
2561966,18.895665061839317
2561967,18.895780470909322
2561968,18.895895879979328
2561969,18.896011289049337
2561970,18.896126698119343
2561971,18.896242107189348
2561972,18.896357516259354
2561973,18.89647292532936
2561974,18.896588334399365
2561975,18.89670374346937
2561976,18.896819152539376
2561977,18.89693456160938
2561978,18.897049970679387
2561979,18.897165379749392
2561980,18.8972807888194
2561981,18.897396197889407
2561982,18.897511606959412
2561983,18.897627016029418
2561984,18.897742425099423
2561985,18.89785783416943
2561986,18.897973243239434
2561987,18.89808865230944
2561988,18.898204061379445
2561989,18.89831947044945
2561990,18.898434879519456
2561991,18.898550288589462
2561992,18.89866569765947
2561993,18.898781106729476
2561994,18.898896515799482
2561995,18.899011924869487
2561996,18.899127333939493
2561997,18.8992427430095
2561998,18.899358152079504
2561999,18.89947356114951
2562000,18.899588970219515
2562001,18.89970437928952
2562002,18.899819788359526
2562003,18.899935197429535
2562004,18.90005060649954
2562005,18.900166015569546
2562006,18.90028142463955
2562007,18.900396833709557
2562008,18.900512242779563
2562009,18.900627651849568
2562010,18.900743060919574
2562011,18.90085846998958
2562012,18.900973879059585
2562013,18.90108928812959
2562014,18.9012046971996
2562015,18.901320106269605
2562016,18.90143551533961
2562017,18.901550924409616
2562018,18.90166633347962
2562019,18.901781742549627
2562020,18.901897151619632
2562021,18.902012560689638
2562022,18.902127969759643
2562023,18.90224337882965
2562024,18.902358787899654
2562025,18.902474196969663
2562026,18.90258960603967
2562027,18.902705015109674
2562028,18.90282042417968
2562029,18.902935833249686
2562030,18.90305124231969
2562031,18.903166651389697
2562032,18.903282060459702
2562033,18.903397469529708
2562034,18.903512878599713
2562035,18.90362828766972
2562036,18.903743696739724
2562037,18.903859105809733
2562038,18.90397451487974
2562039,18.904089923949744
2562040,18.90420533301975
2562041,18.904320742089755
2562042,18.90443615115976
2562043,18.904551560229766
2562044,18.90466696929977
2562045,18.904782378369777
2562046,18.904897787439783
2562047,18.90501319650979
2562048,18.905128605579797
2562049,18.905244014649803
2562050,18.90535942371981
2562051,18.905474832789814
2562052,18.90559024185982
2562053,18.905705650929825
2562054,18.90582105999983
2562055,18.905936469069836
2562056,18.90605187813984
2562057,18.906167287209847
2562058,18.906282696279852
2562059,18.90639810534986
2562060,18.906513514419867
2562061,18.906628923489873
2562062,18.906744332559878
2562063,18.906859741629884
2562064,18.90697515069989
2562065,18.907090559769895
2562066,18.9072059688399
2562067,18.907321377909906
2562068,18.90743678697991
2562069,18.907552196049917
2562070,18.907667605119926
2562071,18.90778301418993
2562072,18.907898423259937
2562073,18.908013832329942
2562074,18.908129241399948
2562075,18.908244650469953
2562076,18.90836005953996
2562077,18.908475468609964
2562078,18.90859087767997
2562079,18.908706286749975
2562080,18.90882169581998
2562081,18.908937104889986
2562082,18.909052513959995
2562083,18.90916792303
2562084,18.909283332100006
2562085,18.909398741170012
2562086,18.909514150240017
2562087,18.909629559310023
2562088,18.90974496838003
2562089,18.909860377450034
2562090,18.90997578652004
2562091,18.910091195590045
2562092,18.91020660466005
2562093,18.91032201373006
2562094,18.910437422800065
2562095,18.91055283187007
2562096,18.910668240940076
2562097,18.91078365001008
2562098,18.910899059080087
2562099,18.911014468150093
2562100,18.911129877220098
2562101,18.911245286290104
2562102,18.91136069536011
2562103,18.911476104430115
2562104,18.911591513500124
2562105,18.91170692257013
2562106,18.911822331640135
2562107,18.91193774071014
2562108,18.912053149780146
2562109,18.91216855885015
2562110,18.912283967920157
2562111,18.912399376990162
2562112,18.912514786060168
2562113,18.912630195130173
2562114,18.91274560420018
2562115,18.912861013270188
2562116,18.912976422340193
2562117,18.9130918314102
2562118,18.913207240480205
2562119,18.91332264955021
2562120,18.913438058620216
2562121,18.91355346769022
2562122,18.913668876760227
2562123,18.913784285830232
2562124,18.913899694900238
2562125,18.914015103970243
2562126,18.91413051304025
2562127,18.914245922110258
2562128,18.914361331180263
2562129,18.91447674025027
2562130,18.914592149320274
2562131,18.91470755839028
2562132,18.914822967460285
2562133,18.91493837653029
2562134,18.915053785600296
2562135,18.915169194670302
2562136,18.915284603740307
2562137,18.915400012810313
2562138,18.915515421880322
2562139,18.915630830950327
2562140,18.915746240020333
2562141,18.91586164909034
2562142,18.915977058160344
2562143,18.91609246723035
2562144,18.916207876300355
2562145,18.91632328537036
2562146,18.916438694440366
2562147,18.91655410351037
2562148,18.916669512580377
2562149,18.916784921650386
2562150,18.91690033072039
2562151,18.917015739790397
2562152,18.917131148860403
2562153,18.917246557930408
2562154,18.917361967000414
2562155,18.91747737607042
2562156,18.917592785140425
2562157,18.91770819421043
2562158,18.917823603280436
2562159,18.91793901235044
2562160,18.91805442142045
2562161,18.918169830490456
2562162,18.91828523956046
2562163,18.918400648630467
2562164,18.918516057700472
2562165,18.918631466770478
2562166,18.918746875840483
2562167,18.91886228491049
2562168,18.918977693980494
2562169,18.9190931030505
2562170,18.919208512120505
2562171,18.91932392119051
2562172,18.91943933026052
2562173,18.919554739330525
2562174,18.91967014840053
2562175,18.919785557470536
2562176,18.919900966540542
2562177,18.920016375610547
2562178,18.920131784680553
2562179,18.92024719375056
2562180,18.920362602820564
2562181,18.92047801189057
2562182,18.920593420960575
2562183,18.920708830030584
2562184,18.92082423910059
2562185,18.920939648170595
2562186,18.9210550572406
2562187,18.921170466310606
2562188,18.92128587538061
2562189,18.921401284450617
2562190,18.921516693520623
2562191,18.921632102590628
2562192,18.921747511660634
2562193,18.92186292073064
2562194,18.92197832980065
2562195,18.922093738870654
2562196,18.92220914794066
2562197,18.922324557010665
2562198,18.92243996608067
2562199,18.922555375150676
2562200,18.92267078422068
2562201,18.922786193290687
2562202,18.922901602360692
2562203,18.923017011430698
2562204,18.923132420500703
2562205,18.923247829570712
2562206,18.923363238640718
2562207,18.923478647710724
2562208,18.92359405678073
2562209,18.923709465850735
2562210,18.92382487492074
2562211,18.923940283990746
2562212,18.92405569306075
2562213,18.924171102130757
2562214,18.924286511200762
2562215,18.924401920270768
2562216,18.924517329340773
2562217,18.924632738410782
2562218,18.924748147480788
2562219,18.924863556550793
2562220,18.9249789656208
2562221,18.925094374690804
2562222,18.92520978376081
2562223,18.925325192830815
2562224,18.92544060190082
2562225,18.925556010970826
2562226,18.925671420040832
2562227,18.925786829110837
2562228,18.925902238180846
2562229,18.926017647250852
2562230,18.926133056320857
2562231,18.926248465390863
2562232,18.92636387446087
2562233,18.926479283530874
2562234,18.92659469260088
2562235,18.926710101670885
2562236,18.92682551074089
2562237,18.926940919810896
2562238,18.9270563288809
2562239,18.92717173795091
2562240,18.927287147020916
2562241,18.92740255609092
2562242,18.927517965160927
2562243,18.927633374230933
2562244,18.927748783300938
2562245,18.927864192370944
2562246,18.92797960144095
2562247,18.928095010510955
2562248,18.92821041958096
2562249,18.928325828650966
2562250,18.928441237720975
2562251,18.92855664679098
2562252,18.928672055860986
2562253,18.92878746493099
2562254,18.928902874000997
2562255,18.929018283071002
2562256,18.929133692141008
2562257,18.929249101211013
2562258,18.92936451028102
2562259,18.929479919351024
2562260,18.92959532842103
2562261,18.929710737491035
2562262,18.929826146561044
2562263,18.92994155563105
2562264,18.930056964701055
2562265,18.93017237377106
2562266,18.930287782841067
2562267,18.930403191911072
2562268,18.930518600981078
2562269,18.930634010051083
2562270,18.93074941912109
2562271,18.930864828191094
2562272,18.930980237261103
2562273,18.93109564633111
2562274,18.931211055401114
2562275,18.93132646447112
2562276,18.931441873541125
2562277,18.93155728261113
2562278,18.931672691681136
2562279,18.93178810075114
2562280,18.931903509821147
2562281,18.932018918891153
2562282,18.93213432796116
2562283,18.932249737031164
2562284,18.932365146101173
2562285,18.93248055517118
2562286,18.932595964241184
2562287,18.93271137331119
2562288,18.932826782381195
2562289,18.9329421914512
2562290,18.933057600521206
2562291,18.93317300959121
2562292,18.933288418661217
2562293,18.933403827731222
2562294,18.933519236801228
2562295,18.933634645871237
2562296,18.933750054941243
2562297,18.933865464011248
2562298,18.933980873081254
2562299,18.93409628215126
2562300,18.934211691221265
2562301,18.93432710029127
2562302,18.934442509361276
2562303,18.93455791843128
2562304,18.934673327501287
2562305,18.934788736571292
2562306,18.934904145641298
2562307,18.935019554711307
2562308,18.935134963781312
2562309,18.935250372851318
2562310,18.935365781921323
2562311,18.93548119099133
2562312,18.935596600061334
2562313,18.93571200913134
2562314,18.935827418201345
2562315,18.93594282727135
2562316,18.936058236341356
2562317,18.936173645411365
2562318,18.93628905448137
2562319,18.936404463551376
2562320,18.936519872621382
2562321,18.936635281691387
2562322,18.936750690761393
2562323,18.9368660998314
2562324,18.936981508901404
2562325,18.93709691797141
2562326,18.937212327041415
2562327,18.93732773611142
2562328,18.937443145181426
2562329,18.937558554251435
2562330,18.93767396332144
2562331,18.937789372391446
2562332,18.93790478146145
2562333,18.938020190531457
2562334,18.938135599601463
2562335,18.938251008671468
2562336,18.938366417741474
2562337,18.93848182681148
2562338,18.938597235881485
2562339,18.93871264495149
2562340,18.9388280540215
2562341,18.938943463091505
2562342,18.93905887216151
2562343,18.939174281231516
2562344,18.93928969030152
2562345,18.939405099371527
2562346,18.939520508441532
2562347,18.939635917511538
2562348,18.939751326581543
2562349,18.93986673565155
2562350,18.939982144721554
2562351,18.94009755379156
2562352,18.94021296286157
2562353,18.940328371931574
2562354,18.94044378100158
2562355,18.940559190071586
2562356,18.94067459914159
2562357,18.940790008211597
2562358,18.940905417281602
2562359,18.941020826351608
2562360,18.941136235421613
2562361,18.94125164449162
2562362,18.941367053561628
2562363,18.941482462631633
2562364,18.94159787170164
2562365,18.941713280771644
2562366,18.94182868984165
2562367,18.941944098911655
2562368,18.94205950798166
2562369,18.942174917051666
2562370,18.94229032612167
2562371,18.942405735191677
2562372,18.942521144261683
2562373,18.94263655333169
2562374,18.942751962401697
2562375,18.942867371471703
2562376,18.94298278054171
2562377,18.943098189611714
2562378,18.94321359868172
2562379,18.943329007751725
2562380,18.94344441682173
2562381,18.943559825891736
2562382,18.94367523496174
2562383,18.943790644031747
2562384,18.943906053101752
2562385,18.94402146217176
2562386,18.944136871241767
2562387,18.944252280311773
2562388,18.944367689381778
2562389,18.944483098451784
2562390,18.94459850752179
2562391,18.944713916591795
2562392,18.9448293256618
2562393,18.944944734731806
2562394,18.94506014380181
2562395,18.945175552871817
2562396,18.945290961941822
2562397,18.94540637101183
2562398,18.945521780081837
2562399,18.945637189151842
2562400,18.945752598221848
2562401,18.945868007291853
2562402,18.94598341636186
2562403,18.946098825431864
2562404,18.94621423450187
2562405,18.946329643571875
2562406,18.94644505264188
2562407,18.94656046171189
2562408,18.946675870781895
2562409,18.9467912798519
2562410,18.946906688921906
2562411,18.947022097991912
2562412,18.947137507061917
2562413,18.947252916131923
2562414,18.94736832520193
2562415,18.947483734271934
2562416,18.94759914334194
2562417,18.947714552411945
2562418,18.94782996148195
2562419,18.94794537055196
2562420,18.948060779621965
2562421,18.94817618869197
2562422,18.948291597761976
2562423,18.94840700683198
2562424,18.948522415901987
2562425,18.948637824971993
2562426,18.948753234041998
2562427,18.948868643112004
2562428,18.94898405218201
2562429,18.949099461252015
2562430,18.949214870322024
2562431,18.94933027939203
2562432,18.949445688462035
2562433,18.94956109753204
2562434,18.949676506602046
2562435,18.94979191567205
2562436,18.949907324742057
2562437,18.950022733812062
2562438,18.950138142882068
2562439,18.950253551952073
2562440,18.95036896102208
2562441,18.950484370092084
2562442,18.950599779162093
2562443,18.9507151882321
2562444,18.950830597302105
2562445,18.95094600637211
2562446,18.951061415442116
2562447,18.95117682451212
2562448,18.951292233582127
2562449,18.951407642652132
2562450,18.951523051722138
2562451,18.951638460792143
2562452,18.951753869862152
2562453,18.951869278932158
2562454,18.951984688002163
2562455,18.95210009707217
2562456,18.952215506142174
2562457,18.95233091521218
2562458,18.952446324282185
2562459,18.95256173335219
2562460,18.952677142422196
2562461,18.9527925514922
2562462,18.952907960562207
2562463,18.953023369632213
2562464,18.953138778702222
2562465,18.953254187772227
2562466,18.953369596842233
2562467,18.95348500591224
2562468,18.953600414982244
2562469,18.95371582405225
2562470,18.953831233122255
2562471,18.95394664219226
2562472,18.954062051262266
2562473,18.95417746033227
2562474,18.954292869402277
2562475,18.954408278472286
2562476,18.95452368754229
2562477,18.954639096612297
2562478,18.954754505682303
2562479,18.954869914752308
2562480,18.954985323822314
2562481,18.95510073289232
2562482,18.955216141962325
2562483,18.95533155103233
2562484,18.955446960102336
2562485,18.95556236917234
2562486,18.955677778242347
2562487,18.955793187312356
2562488,18.95590859638236
2562489,18.956024005452367
2562490,18.956139414522372
2562491,18.956254823592378
2562492,18.956370232662383
2562493,18.95648564173239
2562494,18.956601050802394
2562495,18.9567164598724
2562496,18.956831868942405
2562497,18.956947278012414
2562498,18.95706268708242
2562499,18.957178096152425
2562500,18.95729350522243
2562501,18.957408914292436
2562502,18.957524323362442
2562503,18.957639732432447
2562504,18.957755141502453
2562505,18.95787055057246
2562506,18.957985959642464
2562507,18.95810136871247
2562508,18.958216777782475
2562509,18.958332186852484
2562510,18.95844759592249
2562511,18.958563004992495
2562512,18.9586784140625
2562513,18.958793823132506
2562514,18.95890923220251
2562515,18.959024641272517
2562516,18.959140050342523
2562517,18.959255459412528
2562518,18.959370868482534
2562519,18.95948627755254
2562520,18.95960168662255
2562521,18.959717095692554
2562522,18.95983250476256
2562523,18.959947913832565
2562524,18.96006332290257
2562525,18.960178731972576
2562526,18.96029414104258
2562527,18.960409550112587
2562528,18.960524959182592
2562529,18.960640368252598
2562530,18.960755777322603
2562531,18.960871186392612
2562532,18.960986595462618
2562533,18.961102004532624
2562534,18.96121741360263
2562535,18.961332822672635
2562536,18.96144823174264
2562537,18.961563640812646
2562538,18.96167904988265
2562539,18.961794458952657
2562540,18.961909868022662
2562541,18.962025277092668
2562542,18.962140686162677
2562543,18.962256095232682
2562544,18.962371504302688
2562545,18.962486913372693
2562546,18.9626023224427
2562547,18.962717731512704
2562548,18.96283314058271
2562549,18.962948549652715
2562550,18.96306395872272
2562551,18.963179367792726
2562552,18.963294776862732
2562553,18.963410185932737
2562554,18.963525595002746
2562555,18.963641004072752
2562556,18.963756413142757
2562557,18.963871822212763
2562558,18.96398723128277
2562559,18.964102640352774
2562560,18.96421804942278
2562561,18.964333458492785
2562562,18.96444886756279
2562563,18.964564276632796
2562564,18.9646796857028
2562565,18.96479509477281
2562566,18.964910503842816
2562567,18.96502591291282
2562568,18.965141321982827
2562569,18.965256731052833
2562570,18.965372140122838
2562571,18.965487549192844
2562572,18.96560295826285
2562573,18.965718367332855
2562574,18.96583377640286
2562575,18.965949185472866
2562576,18.966064594542875
2562577,18.96618000361288
2562578,18.966295412682886
2562579,18.96641082175289
2562580,18.966526230822897
2562581,18.966641639892902
2562582,18.966757048962908
2562583,18.966872458032913
2562584,18.96698786710292
2562585,18.967103276172924
2562586,18.96721868524293
2562587,18.96733409431294
2562588,18.967449503382944
2562589,18.96756491245295
2562590,18.967680321522955
2562591,18.96779573059296
2562592,18.967911139662966
2562593,18.968026548732972
2562594,18.968141957802978
2562595,18.968257366872983
2562596,18.96837277594299
2562597,18.968488185012994
2562598,18.968603594083
2562599,18.96871900315301
2562600,18.968834412223014
2562601,18.96894982129302
2562602,18.969065230363025
2562603,18.96918063943303
2562604,18.969296048503036
2562605,18.96941145757304
2562606,18.969526866643047
2562607,18.969642275713053
2562608,18.96975768478306
2562609,18.969873093853064
2562610,18.969988502923073
2562611,18.97010391199308
2562612,18.970219321063084
2562613,18.97033473013309
2562614,18.970450139203095
2562615,18.9705655482731
2562616,18.970680957343106
2562617,18.97079636641311
2562618,18.970911775483117
2562619,18.971027184553122
2562620,18.971142593623128
2562621,18.971258002693137
2562622,18.971373411763143
2562623,18.971488820833148
2562624,18.971604229903154
2562625,18.97171963897316
2562626,18.971835048043165
2562627,18.97195045711317
2562628,18.972065866183176
2562629,18.97218127525318
2562630,18.972296684323187
2562631,18.972412093393192
2562632,18.9725275024632
2562633,18.972642911533207
2562634,18.972758320603212
2562635,18.972873729673218
2562636,18.972989138743223
2562637,18.97310454781323
2562638,18.973219956883234
2562639,18.97333536595324
2562640,18.973450775023245
2562641,18.97356618409325
2562642,18.973681593163256
2562643,18.973797002233262
2562644,18.97391241130327
2562645,18.974027820373276
2562646,18.974143229443282
2562647,18.974258638513287
2562648,18.974374047583293
2562649,18.9744894566533
2562650,18.974604865723304
2562651,18.97472027479331
2562652,18.974835683863315
2562653,18.97495109293332
2562654,18.975066502003326
2562655,18.975181911073335
2562656,18.97529732014334
2562657,18.975412729213346
2562658,18.97552813828335
2562659,18.975643547353357
2562660,18.975758956423363
2562661,18.975874365493368
2562662,18.975989774563374
2562663,18.97610518363338
2562664,18.976220592703385
2562665,18.97633600177339
2562666,18.9764514108434
2562667,18.976566819913405
2562668,18.97668222898341
2562669,18.976797638053416
2562670,18.97691304712342
2562671,18.977028456193427
2562672,18.977143865263432
2562673,18.977259274333438
2562674,18.977374683403443
2562675,18.97749009247345
2562676,18.977605501543454
2562677,18.977720910613463
2562678,18.97783631968347
2562679,18.977951728753474
2562680,18.97806713782348
2562681,18.978182546893485
2562682,18.97829795596349
2562683,18.978413365033497
2562684,18.978528774103502
2562685,18.978644183173508
2562686,18.978759592243513
2562687,18.97887500131352
2562688,18.978990410383524
2562689,18.979105819453533
2562690,18.97922122852354
2562691,18.979336637593544
2562692,18.97945204666355
2562693,18.979567455733555
2562694,18.97968286480356
2562695,18.979798273873566
2562696,18.97991368294357
2562697,18.980029092013577
2562698,18.980144501083583
2562699,18.98025991015359
2562700,18.980375319223597
2562701,18.980490728293603
2562702,18.98060613736361
2562703,18.980721546433614
2562704,18.98083695550362
2562705,18.980952364573625
2562706,18.98106777364363
2562707,18.981183182713636
2562708,18.98129859178364
2562709,18.981414000853647
2562710,18.981529409923652
2562711,18.98164481899366
2562712,18.981760228063667
2562713,18.981875637133673
2562714,18.981991046203678
2562715,18.982106455273684
2562716,18.98222186434369
2562717,18.982337273413695
2562718,18.9824526824837
2562719,18.982568091553706
2562720,18.98268350062371
2562721,18.982798909693717
2562722,18.982914318763726
2562723,18.98302972783373
2562724,18.983145136903737
2562725,18.983260545973742
2562726,18.983375955043748
2562727,18.983491364113753
2562728,18.98360677318376
2562729,18.983722182253764
2562730,18.98383759132377
2562731,18.983953000393775
2562732,18.98406840946378
2562733,18.984183818533786
2562734,18.984299227603795
2562735,18.9844146366738
2562736,18.984530045743806
2562737,18.984645454813812
2562738,18.984760863883817
2562739,18.984876272953823
2562740,18.98499168202383
2562741,18.985107091093834
2562742,18.98522250016384
2562743,18.985337909233845
2562744,18.98545331830385
2562745,18.98556872737386
2562746,18.985684136443865
2562747,18.98579954551387
2562748,18.985914954583876
2562749,18.98603036365388
2562750,18.986145772723887
2562751,18.986261181793893
2562752,18.986376590863898
2562753,18.986491999933904
2562754,18.98660740900391
2562755,18.986722818073915
2562756,18.986838227143924
2562757,18.98695363621393
2562758,18.987069045283935
2562759,18.98718445435394
2562760,18.987299863423946
2562761,18.98741527249395
2562762,18.987530681563957
2562763,18.987646090633962
2562764,18.987761499703968
2562765,18.987876908773973
2562766,18.98799231784398
2562767,18.988107726913988
2562768,18.988223135983993
2562769,18.988338545054
2562770,18.988453954124004
2562771,18.98856936319401
2562772,18.988684772264016
2562773,18.98880018133402
2562774,18.988915590404027
2562775,18.989030999474032
2562776,18.989146408544038
2562777,18.989261817614043
2562778,18.98937722668405
2562779,18.989492635754058
2562780,18.989608044824063
2562781,18.98972345389407
2562782,18.989838862964074
2562783,18.98995427203408
2562784,18.990069681104085
2562785,18.99018509017409
2562786,18.990300499244096
2562787,18.9904159083141
2562788,18.990531317384107
2562789,18.990646726454113
2562790,18.990762135524122
2562791,18.990877544594127
2562792,18.990992953664133
2562793,18.99110836273414
2562794,18.991223771804144
2562795,18.99133918087415
2562796,18.991454589944155
2562797,18.99156999901416
2562798,18.991685408084166
2562799,18.99180081715417
2562800,18.991916226224177
2562801,18.992031635294186
2562802,18.99214704436419
2562803,18.992262453434197
2562804,18.992377862504203
2562805,18.992493271574208
2562806,18.992608680644214
2562807,18.99272408971422
2562808,18.992839498784225
2562809,18.99295490785423
2562810,18.993070316924236
2562811,18.99318572599424
2562812,18.99330113506425
2562813,18.993416544134256
2562814,18.99353195320426
2562815,18.993647362274267
2562816,18.993762771344272
2562817,18.993878180414278
2562818,18.993993589484283
2562819,18.99410899855429
2562820,18.994224407624294
2562821,18.9943398166943
2562822,18.994455225764305
2562823,18.99457063483431
2562824,18.99468604390432
2562825,18.994801452974325
2562826,18.99491686204433
2562827,18.995032271114336
2562828,18.995147680184342
2562829,18.995263089254347
2562830,18.995378498324353
2562831,18.99549390739436
2562832,18.995609316464364
2562833,18.99572472553437
2562834,18.995840134604375
2562835,18.995955543674384
2562836,18.99607095274439
2562837,18.996186361814395
2562838,18.9963017708844
2562839,18.996417179954406
2562840,18.99653258902441
2562841,18.996647998094417
2562842,18.996763407164423
2562843,18.996878816234428
2562844,18.996994225304434
2562845,18.99710963437444
2562846,18.99722504344445
2562847,18.997340452514454
2562848,18.99745586158446
2562849,18.997571270654465
2562850,18.99768667972447
2562851,18.997802088794476
2562852,18.99791749786448
2562853,18.998032906934487
2562854,18.998148316004492
2562855,18.998263725074498
2562856,18.998379134144503
2562857,18.998494543214512
2562858,18.998609952284518
2562859,18.998725361354523
2562860,18.99884077042453
2562861,18.998956179494535
2562862,18.99907158856454
2562863,18.999186997634546
2562864,18.99930240670455
2562865,18.999417815774557
2562866,18.999533224844562
2562867,18.999648633914568
2562868,18.999764042984573
2562869,18.999879452054582
